,names,description,url,id,image,public
745,Contemporary Blend,For those with a taste for both the new and the classic. Cover: Serena Ryder,https://open.spotify.com/playlist/37i9dQZF1DWViBxWcYEI1b,37i9dQZF1DWViBxWcYEI1b,https://i.scdn.co/image/ab67706f00000003808f93c5c7ede6df10ef756f,True
746,Standards de la Chanson Française,Le patrimoine de la chanson française. Photo : Charles Aznavour,https://open.spotify.com/playlist/37i9dQZF1DWTypZHlgEy1G,37i9dQZF1DWTypZHlgEy1G,https://i.scdn.co/image/ab67706f00000003764e3a6fd6c5783546d29e44,True
747,This Is New Found Glory,All the classics in one playlist.,https://open.spotify.com/playlist/37i9dQZF1DX6sa8XjvdJIf,37i9dQZF1DX6sa8XjvdJIf,https://i.scdn.co/image/ab67706f00000003f54133797f1bf4d3ca62b1e9,True
748,This Is Rush,"A lifetime of legendary tunes courtesy of the holy triumvirate. Rest in peace, Neil Peart.",https://open.spotify.com/playlist/37i9dQZF1DX9E92APFiTvV,37i9dQZF1DX9E92APFiTvV,https://i.scdn.co/image/ab67706f0000000336834b90af842ac737f7dac3,True
749,This Is Michael Bublé,Timeless classics and current hits by the award-winning artist.,https://open.spotify.com/playlist/37i9dQZF1DX5kVmFQxhnLW,37i9dQZF1DX5kVmFQxhnLW,https://i.scdn.co/image/ab67706f00000003952c45a017e5299f43a86431,True
750,This Is Leonard Cohen,All of your favorite songs from the legendary singer-songwriter.,https://open.spotify.com/playlist/37i9dQZF1DWVpFvorxSZ6K,37i9dQZF1DWVpFvorxSZ6K,https://i.scdn.co/image/ab67706f0000000380201c04b904860b8027f087,True
751,This Is NOFX,"All of the classics songs, all in one place.",https://open.spotify.com/playlist/37i9dQZF1DX6KE9M7aTCxK,37i9dQZF1DX6KE9M7aTCxK,https://i.scdn.co/image/ab67706f00000003e0d170ec8ed6581c68e4d3af,True
752,Punk Unleashed,"Maybe it's punk, maybe it's not. Cover: Alice Phoebe Lou",https://open.spotify.com/playlist/37i9dQZF1DXdJa941ExayM,37i9dQZF1DXdJa941ExayM,https://i.scdn.co/image/ab67706f00000003a4616332afcc2b81ed073d72,True
753,Classic Punk,Classic songs that built the foundations of punk.,https://open.spotify.com/playlist/37i9dQZF1DX3LDIBRoaCDQ,37i9dQZF1DX3LDIBRoaCDQ,https://i.scdn.co/image/ab67706f000000038bcef6da0801d584c64c488c,True
754,Pop Punk Powerhouses,Get nostalgic with the golden age of pop punk.,https://open.spotify.com/playlist/37i9dQZF1DXa9wYJr1oMFq,37i9dQZF1DXa9wYJr1oMFq,https://i.scdn.co/image/ab67706f0000000394679414e06a576e2928f8ff,True
755,Skatepark Punks,A mix of new and classic melodic punk songs.,https://open.spotify.com/playlist/37i9dQZF1DX3MU5XUozve7,37i9dQZF1DX3MU5XUozve7,https://i.scdn.co/image/ab67706f000000031941356cb072eaf2727fa308,True
756,The Essential Ska,"This is the best of ska, new and classic. Cover: Goldfinger",https://open.spotify.com/playlist/37i9dQZF1DX7WJ4yDmRK8R,37i9dQZF1DX7WJ4yDmRK8R,https://i.scdn.co/image/ab67706f000000034fae0ef9136fe3f29b5617d7,True
757,New Punk Tracks,The latest releases from the wide world of punk. Cover: Lauran Hibberd ft. The Regrettes,https://open.spotify.com/playlist/37i9dQZF1DX0KpeLFwA3tO,37i9dQZF1DX0KpeLFwA3tO,https://i.scdn.co/image/ab67706f00000003ee03e80642e5ad23ef2eab1a,True
758,Crash Course,"A collision of punk, metal, hardcore and everything in between. Cover: Show Me The Body",https://open.spotify.com/playlist/37i9dQZF1DX3YlUroplxjF,37i9dQZF1DX3YlUroplxjF,https://i.scdn.co/image/ab67706f0000000361bcae94771d58588d6a7c14,True
759,Punk Essentials,Punk rock from the 90s and 00s that you need in your life. Cover: The Offspring,https://open.spotify.com/playlist/37i9dQZF1DXd6tJtr4qeot,37i9dQZF1DXd6tJtr4qeot,https://i.scdn.co/image/ab67706f00000003c4a849a08c440c42ce5ba2d3,True
760,Political Punks,Punk anthems with strong messages for the masses. Cover: Bad Religion,https://open.spotify.com/playlist/37i9dQZF1DX1zG0qRnyaQ3,37i9dQZF1DX1zG0qRnyaQ3,https://i.scdn.co/image/ab67706f00000003e3b6db08411227779d92db80,True
761,Hot Rods & Horror Shows,"Fast cars, zombie love, and psychobilly freakouts!",https://open.spotify.com/playlist/37i9dQZF1DXb2cYklA89lm,37i9dQZF1DXb2cYklA89lm,https://i.scdn.co/image/ab67706f000000031848463d2b7ff32850b3f10b,True
762,Covered In Punk,Songs from all genres get a punk rock makeover.,https://open.spotify.com/playlist/37i9dQZF1DXaDzsRodF91I,37i9dQZF1DXaDzsRodF91I,https://i.scdn.co/image/ab67706f000000039f562efe951b75663cb43fa7,True
763,Punk Unplugged,Take a break from distorted guitars and enjoy punk's mellow side. Cover: State Champs,https://open.spotify.com/playlist/37i9dQZF1DXcBkxDaAQX0a,37i9dQZF1DXcBkxDaAQX0a,https://i.scdn.co/image/ab67706f00000003958713547c91c82be34f507e,True
764,Garage Rock Revival,"Classic tracks with roots in post-punk, garage rock, and new wave. Cover: The Strokes",https://open.spotify.com/playlist/37i9dQZF1DXbMYUPb05hjJ,37i9dQZF1DXbMYUPb05hjJ,https://i.scdn.co/image/ab67706f0000000377460dfffa3353762a7b80fc,True
765,Is it New Wave?,New wave took the 70s punk blueprint and ran wild! Cover: Blondie,https://open.spotify.com/playlist/37i9dQZF1DX3Gj7nguS95W,37i9dQZF1DX3Gj7nguS95W,https://i.scdn.co/image/ab67706f00000003cecbb855a42d8b918118ecef,True
766,Wanderlust,Roam if you want to... Indie folk &amp; acoustic perfect for coasting along country roads or just taking the long way home.,https://open.spotify.com/playlist/6Hyc4LOiiaeFdDXQAVa1R6,6Hyc4LOiiaeFdDXQAVa1R6,https://i.scdn.co/image/ab67706c0000bebb7dfa28b03a9eee95f946d111,True
767,Film & TV Favorites: 90s Black Cinema,This month: songs from an iconic era of Black film soundtracks.,https://open.spotify.com/playlist/37i9dQZF1DWZC2yew0xGiz,37i9dQZF1DWZC2yew0xGiz,https://i.scdn.co/image/ab67706f00000003674aab64d08373893351a9a2,True
768,Ballet and Beyond,Explore the world of classical dance.,https://open.spotify.com/playlist/37i9dQZF1DXabrEiRjQMgs,37i9dQZF1DXabrEiRjQMgs,https://i.scdn.co/image/ab67706f00000003824f5714b0681646efba237c,True
769,Pop Covers,Reimagined covers of your favorite pop songs.  Cover: Fletcher,https://open.spotify.com/playlist/37i9dQZF1DX2i24iHGhL24,37i9dQZF1DX2i24iHGhL24,https://i.scdn.co/image/ab67706f000000030e2491ba3da7a339cc5683dd,True
770,The Life Eclectic,Yours is no ordinary life. Listen outside the lines.,https://open.spotify.com/playlist/35HteeTTB5NE0hsliZ77H1,35HteeTTB5NE0hsliZ77H1,https://mosaic.scdn.co/640/ab67616d0000b27344fb37923ceec46c3517b863ab67616d0000b2735c0c84938ec666d33ce0553dab67616d0000b27390d377680d5bb1ebcf532617ab67616d0000b273f0bc41c55ea325e3c779795f,True
771,Evening Serenades,"Wind down for the evening with your special someone and this soothing selection of serenades.
",https://open.spotify.com/playlist/2zlFpwRI7aroWy0ecv6O34,2zlFpwRI7aroWy0ecv6O34,https://mosaic.scdn.co/640/ab67616d0000b27369717a26e749b33a6db9557aab67616d0000b27372e19e8576e14bbd0609d8fbab67616d0000b2739775130cd506535f7634362cab67616d0000b273d436de8ba3d6b59a4b308efb,True
772,Flex & Flow,"This eclectic, electric-leaning collection is perfect for focusing on your flow and extending your flexibility.",https://open.spotify.com/playlist/2idQpnxeioGlOsW66uaQ3U,2idQpnxeioGlOsW66uaQ3U,https://mosaic.scdn.co/640/ab67616d0000b27301cea1c72ff0039ee7f81823ab67616d0000b2731b6dedfcf8b05b06b6bd002fab67616d0000b273256aaad72501b877b3e85682ab67616d0000b2736ce6bb858321ae9bbd66d7a2,True
773,Workday – Zen,"Achieve optimal workday zen with this relaxed, meditative mix.",https://open.spotify.com/playlist/1oDFttzXiLUJLjMyulUugY,1oDFttzXiLUJLjMyulUugY,https://mosaic.scdn.co/640/ab67616d0000b2734465d7f682240db12fec66aaab67616d0000b2739022ac9ad66f9c7b9faa22c7ab67616d0000b273dd3e6ebb68966851e511f350ab67616d0000b273f9cf7abf24266266a75e6f37,True
774,Keep it Low Key,... and don't take yourself too seriously.,https://open.spotify.com/playlist/26AgqJwDHB7p2SKJFHrtte,26AgqJwDHB7p2SKJFHrtte,https://i.scdn.co/image/ab67706c0000bebb68b2d84704a016411cbcd150,True
775,Acoustic Hits: Oldies but Goodies,Instant classics from yesteryear to now in one sweet mix.,https://open.spotify.com/playlist/37i9dQZF1DWUH2AzNQzWua,37i9dQZF1DWUH2AzNQzWua,https://i.scdn.co/image/ab67706f00000003b77b201d9d5b9e1db7f63066,True
776,Classical Café,Power through your to do list with an affogato and a refreshing mix of chilled classical.,https://open.spotify.com/playlist/0Tn4EK4iKI58XnvWHuMMm0,0Tn4EK4iKI58XnvWHuMMm0,https://i.scdn.co/image/ab67706c0000bebbbed80e07ccd9f789aba64737,True
777,Classical Guitar 50: Spotify Picks,"50 brilliant pieces written or arranged for classical guitar, performed by 50 distinctive guitarists. More: <a href=""spotify:user:spotify:playlist:4NqwtsMu5EBrUBhKK6vLmB"">Violin 100</a> &amp; <a href=""spotify:user:spotify:playlist:49znshcYJROspEqBoHg3Sv"">Cello 50</a>.",https://open.spotify.com/playlist/37i9dQZF1DWXBq4mDDFnfA,37i9dQZF1DWXBq4mDDFnfA,https://i.scdn.co/image/ab67706f00000003faa3d83e93b0ed1374958085,True
778,The Grove,Relax in the shade and uncover the best new underground folk and rising Americana.,https://open.spotify.com/playlist/5H22bACwDGRsIQQyE9oy3I,5H22bACwDGRsIQQyE9oy3I,https://i.scdn.co/image/ab67706c0000bebbae24d70930b0c2414f06cfc4,True
779,Fresh Jazz | The New Vanguard,Break out of your routine with trios of tracks from some of the brightest new stars in Jazz.,https://open.spotify.com/playlist/1Htq6RhM8B9MgMXdwqgPxW,1Htq6RhM8B9MgMXdwqgPxW,https://i.scdn.co/image/ab67706c0000bebb3474eacedebc5345fe0b260d,True
780,Get Lifted,Jazzy soul and rnb ballads to wake you up and lift your mood...,https://open.spotify.com/playlist/6jbGdICAmvGjlURC1gcgRe,6jbGdICAmvGjlURC1gcgRe,https://i.scdn.co/image/ab67706c0000bebbf9d4d2f88bec160ecc2df295,True
781,Soft Focus,Free your mind and let your thoughts flow to the sounds of guitar.,https://open.spotify.com/playlist/37i9dQZF1DXc6Umi4GHdr1,37i9dQZF1DXc6Umi4GHdr1,https://i.scdn.co/image/ab67706f000000037b16ea1f5524fe7d6cb02bcc,True
782,"Good Times, Great Oldies","A classic mix of pop, rock and folk hits from decades past.",https://open.spotify.com/playlist/37i9dQZF1DXa19sXUAHiO1,37i9dQZF1DXa19sXUAHiO1,https://i.scdn.co/image/ab67706f00000003724bc99ef6b875b774212933,True
783,Jazz on the Rocks,Score your cocktail hour with eclectic jazz covers - from Drake to Radiohead.,https://open.spotify.com/playlist/6juf9A1KL8naPZFa2YngsM,6juf9A1KL8naPZFa2YngsM,https://i.scdn.co/image/ab67706c0000bebbdb1aa361ea101bb580087e80,True
784,#SundayFunday,Infectiously happy hits from years past blended with the best of today's chart toppers.,https://open.spotify.com/playlist/5cdRxEiQmawJaraYYEF7Di,5cdRxEiQmawJaraYYEF7Di,https://i.scdn.co/image/ab67706c0000bebb70f6f642e20791bc8fbef678,True
785,#FlashbackFriday,"Stay tuned for a fresh mix of flashback hits! This week, party like it's 1999!",https://open.spotify.com/playlist/2dWfCGZguakRQagX7wM6Mi,2dWfCGZguakRQagX7wM6Mi,https://i.scdn.co/image/ab67706c0000bebb98b8ca6972dbce758f01e99c,True
786,Amped up.,Psych yourself up for whatever you've got going...,https://open.spotify.com/playlist/0kVaFpvoi0O4IbyJyEZckU,0kVaFpvoi0O4IbyJyEZckU,https://i.scdn.co/image/ab67706c0000bebb208ccb4f3d1244a91a99402a,True
787,The New Standards,Fresh takes on all of your favorite standards.,https://open.spotify.com/playlist/5ahhg3aywppGeJs8tXvZOo,5ahhg3aywppGeJs8tXvZOo,https://i.scdn.co/image/ab67706c0000bebb7f1f62096008bff49588cfef,True
788,Up & Out,Escalating folk and chamber pop to pump up your day.,https://open.spotify.com/playlist/2udwObkzQEPQWbUi95SzGM,2udwObkzQEPQWbUi95SzGM,https://i.scdn.co/image/ab67706c0000bebb9ff18849422747148bee6de0,True
789,Acoustic Grit,"Slide and steel. Set your soundtrack to some moody, gritty blues folk.",https://open.spotify.com/playlist/37i9dQZF1DXaiAJKcabR16,37i9dQZF1DXaiAJKcabR16,https://i.scdn.co/image/ab67706f00000003260ae44a42913d2771d06c58,True
790,Take it Easy,Harmonicas &amp; slide guitars for the win. Chill out with some laid back roots &amp; Americana.,https://open.spotify.com/playlist/3vnx7BaCl3YmHrg3WGLedp,3vnx7BaCl3YmHrg3WGLedp,https://i.scdn.co/image/ab67706c0000bebb200aec63fe124b9d2a7a947a,True
791,Nordic Folk,"The best in Scandifolk—from Icelandic blues rock to Norwegicana. Cover: <a href=""spotify:artist:0OzR8yVFsezkr01beN2ec0"">Monica Heldal</a>
",https://open.spotify.com/playlist/37i9dQZF1DX4jUyNIMkj6N,37i9dQZF1DX4jUyNIMkj6N,https://i.scdn.co/image/ab67706f00000003b3a7e19a0117f702c833d526,True
792,Britfolk,The best in folk and singer songwriter from the UK and Ireland.,https://open.spotify.com/playlist/5XyoROE7WrTHtvcwFrhzO1,5XyoROE7WrTHtvcwFrhzO1,https://mosaic.scdn.co/640/ab67616d0000b2730940146e859ff5afd4f5afe1ab67616d0000b2730b379e6cf1e3146adc8ee291ab67616d0000b273c89f38c5f84fdeda353f3871ab67616d0000b273e3a5d394045e685f74120a29,True
793,Morning Rituals,Push play on a slowly building mix of indie folk faves as you roll out of bed and get your coffee on...,https://open.spotify.com/playlist/7iJKTAmd5aP1opVYLB3XJ4,7iJKTAmd5aP1opVYLB3XJ4,https://i.scdn.co/image/ab67706c0000bebb2fc6bbe2315a7727e7961151,True
794,#MakeitHappen,Get the most out of your day and #makeithappen.,https://open.spotify.com/playlist/5sty33UvgJZzeyfocoOaUV,5sty33UvgJZzeyfocoOaUV,https://i.scdn.co/image/ab67706c0000bebb87ec8e5a04ec7b47af310b6a,True
795,Singing in the Shower...,...dancing in the mirror.,https://open.spotify.com/playlist/5LtwydYUv9Um4D2toY3Wzh,5LtwydYUv9Um4D2toY3Wzh,https://i.scdn.co/image/ab67706c0000bebbcee690dd5a108f7ea4a63443,True
796,The Wilds,Revel in some key gems and explore the sprawling musical landscape.,https://open.spotify.com/playlist/37i9dQZF1DWUDoJcM4v6Tm,37i9dQZF1DWUDoJcM4v6Tm,https://i.scdn.co/image/ab67706f00000003d910fb0ded8ad180607f8cb0,True
797,Vintage Blues Folk,"Deep, dark, gritty, vintage sounds from the best in indie blues folk.",https://open.spotify.com/playlist/6zcjhNUkQ6taQK9hxhweCj,6zcjhNUkQ6taQK9hxhweCj,https://i.scdn.co/image/ab67706c0000bebb24d02b9ef4b278d3dc3da692,True
798,Indie Ballads,Score your day with some signature indie ballads.,https://open.spotify.com/playlist/0aXP5u51kHZiKvxkUPq0IL,0aXP5u51kHZiKvxkUPq0IL,https://i.scdn.co/image/ab67706c0000bebbb84513d9e2a83ab8910143d7,True
799,Barista Blend,"A rich, mellow blend of hits to see you through your most productive days and cozy nights.",https://open.spotify.com/playlist/25zEHXJzEQZU1eyF6eqEzD,25zEHXJzEQZU1eyF6eqEzD,https://mosaic.scdn.co/640/ab67616d0000b27364026be0e09c1beda2f67c32ab67616d0000b273ccb36083282a8175681c78f1ab67616d0000b273dc53069e4f4d2ba5b6b707a8ab67616d0000b273f7d9d28a9ad7b337b463d9f0,True
800,Relax & Unwind,Let your worries and cares slip away...,https://open.spotify.com/playlist/37i9dQZF1DWU0ScTcjJBdj,37i9dQZF1DWU0ScTcjJBdj,https://i.scdn.co/image/ab67706f000000031932c7ea794e72d82b10692c,True
801,Songs to Sing in the Car,Sing along and enjoy the drive...,https://open.spotify.com/playlist/37i9dQZF1DWWMOmoXKqHTD,37i9dQZF1DWWMOmoXKqHTD,https://i.scdn.co/image/ab67706f00000003ffa215be1a4c64e3cbf59d1e,True
802,Front Porch,"Sit back, stay awhile, and savor the soft, sweet sounds of this collection. ",https://open.spotify.com/playlist/37i9dQZF1DXa2PsvJSPnPf,37i9dQZF1DXa2PsvJSPnPf,https://i.scdn.co/image/ab67706f000000039ba3a318f6705f1b057a6598,True
803,Americana Icons,Enjoy new and classic releases from icons of folk and Americana. Cover: Patty Griffin,https://open.spotify.com/playlist/37i9dQZF1DX7tfbjVrTPnV,37i9dQZF1DX7tfbjVrTPnV,https://i.scdn.co/image/ab67706f0000000353b763dd4b41bb9bd51238c7,True
804,Swagger,Bold tracks packing some serious swagger...,https://open.spotify.com/playlist/37i9dQZF1DWSlw12ofHcMM,37i9dQZF1DWSlw12ofHcMM,https://i.scdn.co/image/ab67706f000000035fa2770f7418d878a008ca49,True
805,Bring Back the 2000s,All your favorite hits from the decade you love most!,https://open.spotify.com/playlist/5baU2nNxC8ag8XzlHNsANg,5baU2nNxC8ag8XzlHNsANg,https://i.scdn.co/image/ab67706c0000bebb4aeec3b0da4742693fbde802,True
806,World Folk,Travel the world through sound – with indie and traditional folk and acoustic from across the globe.,https://open.spotify.com/playlist/0ByLkBLDx1AS5yXJuBTyCd,0ByLkBLDx1AS5yXJuBTyCd,https://i.scdn.co/image/ab67706c0000bebb2a52ce105a259ec509960658,True
807,Alone on Christmas,'Tis the season to be melancholy.,https://open.spotify.com/playlist/37i9dQZF1DXbgPVq1ydgmS,37i9dQZF1DXbgPVq1ydgmS,https://i.scdn.co/image/ab67706f000000038cc11fb02164763d904f539d,True
808,"Creepy, Stupid, Love",Get your creep on with these freaky 'love' songs.,https://open.spotify.com/playlist/37i9dQZF1DWWTA1Ie7iu8r,37i9dQZF1DWWTA1Ie7iu8r,https://i.scdn.co/image/ab67706f000000038d1baa2185419ee25dd2d6d6,True
809,Doo-Wop Dee Doo,​Boogie along to doo-wop's greatest hits.,https://open.spotify.com/playlist/37i9dQZF1DX9GxQjEBVviW,37i9dQZF1DX9GxQjEBVviW,https://i.scdn.co/image/ab67706f00000003bfd69ed785a5ee68b4796b07,True
810,Happy Days,Relive the good ol' days with these cheery 60s and more.,https://open.spotify.com/playlist/37i9dQZF1DX84kJlLdo9vT,37i9dQZF1DX84kJlLdo9vT,https://i.scdn.co/image/ab67706f00000003df3ae56a38b16a6d07310333,True
811,Indie One Stop,All the hottest current Indie music you need....in one stop.,https://open.spotify.com/playlist/6OeIIMFsdtsL9VUyL6PDvX,6OeIIMFsdtsL9VUyL6PDvX,https://i.scdn.co/image/ab67706c0000bebbde8f5ef1a48fa1e9d8bcc1d9,True
812,Your Favorite Coffeehouse,"Curl up in your favorite spot with some sweet, mellow tunes...",https://open.spotify.com/playlist/37i9dQZF1DX6ziVCJnEm59,37i9dQZF1DX6ziVCJnEm59,https://i.scdn.co/image/ab67706f000000035ae7aa0454c9eafdd6505fda,True
813,Valentine's Day Love,"The most romantic tracks of all time, featuring today's hits and all the classics.",https://open.spotify.com/playlist/37i9dQZF1DX4pAtJteyweQ,37i9dQZF1DX4pAtJteyweQ,https://i.scdn.co/image/ab67706f000000030b8b90a4611834636f1e6c15,True
814,Beat Down Your Morning,Get your morning on the ropes with some ANGRY ROCK!,https://open.spotify.com/playlist/4qstWgP2KMRSiTY3a1fF2R,4qstWgP2KMRSiTY3a1fF2R,https://i.scdn.co/image/ab67706c0000bebb63925476cc1d58fb0438288e,True
815,Beast Mode Rock,All the adrenaline you need is right here.  Let's GO!,https://open.spotify.com/playlist/37i9dQZF1DWZYWNM3NfvzJ,37i9dQZF1DWZYWNM3NfvzJ,https://i.scdn.co/image/ab67706f00000003e8c71cdea005591de57e3ee7,True
816,Legendary,Great songs by indisputable music legends.,https://open.spotify.com/playlist/37i9dQZF1DWWGFQLoP9qlv,37i9dQZF1DWWGFQLoP9qlv,https://i.scdn.co/image/ab67706f00000003a3aa0684281d8c86c6d143a5,True
817,Wicked Wives Wine Party ,"We married women only seem to have about four taste buds left: one for vodka, one for wine, one for cheese, and one for chocolate. This list is for us. Add friends, uncork, and enjoy.",https://open.spotify.com/playlist/2EcSH9oZNzBmGDNqoTdvBJ,2EcSH9oZNzBmGDNqoTdvBJ,https://mosaic.scdn.co/640/ab67616d0000b27338fa0dfe55b1ff2e8c962baeab67616d0000b2737805aebd5a39023d553ada3aab67616d0000b273d81163e568eb35b360c39a05ab67616d0000b273e319baafd16e84f0408af2a0,True
818,The Perfect Italian Dinner,Enjoy the best Italian dinner of your life. Buon Appetito!,https://open.spotify.com/playlist/37i9dQZF1DWT1R6bXL4dyW,37i9dQZF1DWT1R6bXL4dyW,https://i.scdn.co/image/ab67706f00000003babba615c12964f3de4723d0,True
819,Acid Blues,"Acid blues, psy-blues and the early pioneers of psychedelic rock.",https://open.spotify.com/playlist/37i9dQZF1DX5NXVhu59GCz,37i9dQZF1DX5NXVhu59GCz,https://i.scdn.co/image/ab67706f00000003bdee99987767fd7e5adac4cb,True
820,Summer Heat,Sunny beats and the latest heat to soundtrack your summer.,https://open.spotify.com/playlist/37i9dQZF1DWX1UA045EoPG,37i9dQZF1DWX1UA045EoPG,https://i.scdn.co/image/ab67706f000000035d1f02b6222c2285cbfaf171,True
