names,description,url,id,image,public
Focus Guitar,Free your mind and let your thoughts flow to the sounds of guitar.,https://open.spotify.com/playlist/37i9dQZF1DXc6Umi4GHdr1,37i9dQZF1DXc6Umi4GHdr1,https://i.scdn.co/image/ab67706f00000003d25e90e98f357d41ac048101,True
"Good Times, Great Oldies","A classic mix of pop, rock and folk hits from decades past.",https://open.spotify.com/playlist/37i9dQZF1DXa19sXUAHiO1,37i9dQZF1DXa19sXUAHiO1,https://i.scdn.co/image/ab67706f00000003724bc99ef6b875b774212933,True
Jazz on the Rocks,Score your cocktail hour with eclectic jazz covers - from Drake to Radiohead.,https://open.spotify.com/playlist/6juf9A1KL8naPZFa2YngsM,6juf9A1KL8naPZFa2YngsM,https://i.scdn.co/image/ab67706c0000bebbdb1aa361ea101bb580087e80,True
#SundayFunday,Infectiously happy hits from years past blended with the best of today's chart toppers.,https://open.spotify.com/playlist/5cdRxEiQmawJaraYYEF7Di,5cdRxEiQmawJaraYYEF7Di,https://i.scdn.co/image/ab67706c0000bebb70f6f642e20791bc8fbef678,True
#FlashbackFriday,"Stay tuned for a fresh mix of flashback hits! This week, party like it's 1999!",https://open.spotify.com/playlist/2dWfCGZguakRQagX7wM6Mi,2dWfCGZguakRQagX7wM6Mi,https://i.scdn.co/image/ab67706c0000bebb98b8ca6972dbce758f01e99c,True
Amped up.,Psych yourself up for whatever you've got going...,https://open.spotify.com/playlist/0kVaFpvoi0O4IbyJyEZckU,0kVaFpvoi0O4IbyJyEZckU,https://i.scdn.co/image/ab67706c0000bebb208ccb4f3d1244a91a99402a,True
The New Standards,Fresh takes on all of your favorite standards.,https://open.spotify.com/playlist/5ahhg3aywppGeJs8tXvZOo,5ahhg3aywppGeJs8tXvZOo,https://i.scdn.co/image/ab67706c0000bebb7f1f62096008bff49588cfef,True
Up & Out,Escalating folk and chamber pop to pump up your day.,https://open.spotify.com/playlist/2udwObkzQEPQWbUi95SzGM,2udwObkzQEPQWbUi95SzGM,https://i.scdn.co/image/ab67706c0000bebb9ff18849422747148bee6de0,True
Acoustic Grit,"Slide and steel. Set your soundtrack to some moody, gritty blues folk.",https://open.spotify.com/playlist/37i9dQZF1DXaiAJKcabR16,37i9dQZF1DXaiAJKcabR16,https://i.scdn.co/image/ab67706f00000003260ae44a42913d2771d06c58,True
Take it Easy,Harmonicas &amp; slide guitars for the win. Chill out with some laid back roots &amp; Americana.,https://open.spotify.com/playlist/3vnx7BaCl3YmHrg3WGLedp,3vnx7BaCl3YmHrg3WGLedp,https://i.scdn.co/image/ab67706c0000bebb200aec63fe124b9d2a7a947a,True
Nordic Folk,"The best in Scandifolk—from Icelandic blues rock to Norwegicana. Cover: <a href=""spotify:artist:0OzR8yVFsezkr01beN2ec0"">Monica Heldal</a>
",https://open.spotify.com/playlist/37i9dQZF1DX4jUyNIMkj6N,37i9dQZF1DX4jUyNIMkj6N,https://i.scdn.co/image/ab67706f00000003b3a7e19a0117f702c833d526,True
Britfolk,The best in folk and singer songwriter from the UK and Ireland.,https://open.spotify.com/playlist/5XyoROE7WrTHtvcwFrhzO1,5XyoROE7WrTHtvcwFrhzO1,https://mosaic.scdn.co/640/ab67616d0000b2730940146e859ff5afd4f5afe1ab67616d0000b2730b379e6cf1e3146adc8ee291ab67616d0000b273c89f38c5f84fdeda353f3871ab67616d0000b273e3a5d394045e685f74120a29,True
Morning Rituals,Push play on a slowly building mix of indie folk faves as you roll out of bed and get your coffee on...,https://open.spotify.com/playlist/7iJKTAmd5aP1opVYLB3XJ4,7iJKTAmd5aP1opVYLB3XJ4,https://i.scdn.co/image/ab67706c0000bebb2fc6bbe2315a7727e7961151,True
#MakeitHappen,Get the most out of your day and #makeithappen.,https://open.spotify.com/playlist/5sty33UvgJZzeyfocoOaUV,5sty33UvgJZzeyfocoOaUV,https://i.scdn.co/image/ab67706c0000bebb87ec8e5a04ec7b47af310b6a,True
Singing in the Shower...,...dancing in the mirror.,https://open.spotify.com/playlist/5LtwydYUv9Um4D2toY3Wzh,5LtwydYUv9Um4D2toY3Wzh,https://i.scdn.co/image/ab67706c0000bebbcee690dd5a108f7ea4a63443,True
The Wilds,Revel in some key gems and explore the sprawling musical landscape.,https://open.spotify.com/playlist/37i9dQZF1DWUDoJcM4v6Tm,37i9dQZF1DWUDoJcM4v6Tm,https://i.scdn.co/image/ab67706f00000003d910fb0ded8ad180607f8cb0,True
Vintage Blues Folk,"Deep, dark, gritty, vintage sounds from the best in indie blues folk.",https://open.spotify.com/playlist/6zcjhNUkQ6taQK9hxhweCj,6zcjhNUkQ6taQK9hxhweCj,https://i.scdn.co/image/ab67706c0000bebb24d02b9ef4b278d3dc3da692,True
Indie Ballads,Score your day with some signature indie ballads.,https://open.spotify.com/playlist/0aXP5u51kHZiKvxkUPq0IL,0aXP5u51kHZiKvxkUPq0IL,https://i.scdn.co/image/ab67706c0000bebbb84513d9e2a83ab8910143d7,True
Barista Blend,"A rich, mellow blend of hits to see you through your most productive days and cozy nights.",https://open.spotify.com/playlist/25zEHXJzEQZU1eyF6eqEzD,25zEHXJzEQZU1eyF6eqEzD,https://mosaic.scdn.co/640/ab67616d0000b27364026be0e09c1beda2f67c32ab67616d0000b273ccb36083282a8175681c78f1ab67616d0000b273dc53069e4f4d2ba5b6b707a8ab67616d0000b273f7d9d28a9ad7b337b463d9f0,True
Relax & Unwind,Let your worries and cares slip away...,https://open.spotify.com/playlist/37i9dQZF1DWU0ScTcjJBdj,37i9dQZF1DWU0ScTcjJBdj,https://i.scdn.co/image/ab67706f000000031932c7ea794e72d82b10692c,True
Songs to Sing in the Car,Sing along and enjoy the drive...,https://open.spotify.com/playlist/37i9dQZF1DWWMOmoXKqHTD,37i9dQZF1DWWMOmoXKqHTD,https://i.scdn.co/image/ab67706f00000003ffa215be1a4c64e3cbf59d1e,True
Front Porch,"Sit back, stay awhile, and savor the soft, sweet sounds of this collection. ",https://open.spotify.com/playlist/37i9dQZF1DXa2PsvJSPnPf,37i9dQZF1DXa2PsvJSPnPf,https://i.scdn.co/image/ab67706f000000039ba3a318f6705f1b057a6598,True
Americana Icons,Enjoy new and classic releases from icons of folk and Americana. Cover: Rodney Crowell,https://open.spotify.com/playlist/37i9dQZF1DX7tfbjVrTPnV,37i9dQZF1DX7tfbjVrTPnV,https://i.scdn.co/image/ab67706f00000003331b2bb5deb5d4eb59730166,True
Swagger,Bold tracks packing some serious swagger...,https://open.spotify.com/playlist/37i9dQZF1DWSlw12ofHcMM,37i9dQZF1DWSlw12ofHcMM,https://i.scdn.co/image/ab67706f000000035fa2770f7418d878a008ca49,True
Bring Back the 2000s,All your favorite hits from the decade you love most!,https://open.spotify.com/playlist/5baU2nNxC8ag8XzlHNsANg,5baU2nNxC8ag8XzlHNsANg,https://i.scdn.co/image/ab67706c0000bebb4aeec3b0da4742693fbde802,True
World Folk,Travel the world through sound – with indie and traditional folk and acoustic from across the globe.,https://open.spotify.com/playlist/0ByLkBLDx1AS5yXJuBTyCd,0ByLkBLDx1AS5yXJuBTyCd,https://i.scdn.co/image/ab67706c0000bebb2a52ce105a259ec509960658,True
Alone on Christmas,'Tis the season to be melancholy.,https://open.spotify.com/playlist/37i9dQZF1DXbgPVq1ydgmS,37i9dQZF1DXbgPVq1ydgmS,https://i.scdn.co/image/ab67706f000000038cc11fb02164763d904f539d,True
"Creepy, Stupid, Love",Get your creep on with these freaky 'love' songs.,https://open.spotify.com/playlist/37i9dQZF1DWWTA1Ie7iu8r,37i9dQZF1DWWTA1Ie7iu8r,https://i.scdn.co/image/ab67706f000000038d1baa2185419ee25dd2d6d6,True
Doo-Wop Dee Doo,​Boogie along to doo-wop's greatest hits.,https://open.spotify.com/playlist/37i9dQZF1DX9GxQjEBVviW,37i9dQZF1DX9GxQjEBVviW,https://i.scdn.co/image/ab67706f00000003bfd69ed785a5ee68b4796b07,True
Happy Days,Relive the good ol' days with these cheery 60s and more.,https://open.spotify.com/playlist/37i9dQZF1DX84kJlLdo9vT,37i9dQZF1DX84kJlLdo9vT,https://i.scdn.co/image/ab67706f00000003df3ae56a38b16a6d07310333,True
Indie One Stop,All the hottest current Indie music you need....in one stop.,https://open.spotify.com/playlist/6OeIIMFsdtsL9VUyL6PDvX,6OeIIMFsdtsL9VUyL6PDvX,https://i.scdn.co/image/ab67706c0000bebbde8f5ef1a48fa1e9d8bcc1d9,True
Your Favorite Coffeehouse,"Curl up in your favorite spot with some sweet, mellow tunes...",https://open.spotify.com/playlist/37i9dQZF1DX6ziVCJnEm59,37i9dQZF1DX6ziVCJnEm59,https://i.scdn.co/image/ab67706f000000035ae7aa0454c9eafdd6505fda,True
Valentine's Day Love,"The most romantic tracks of all time, featuring today's hits and all the classics.",https://open.spotify.com/playlist/37i9dQZF1DX4pAtJteyweQ,37i9dQZF1DX4pAtJteyweQ,https://i.scdn.co/image/ab67706f000000030b8b90a4611834636f1e6c15,True
Beat Down Your Morning,Get your morning on the ropes with some ANGRY ROCK!,https://open.spotify.com/playlist/4qstWgP2KMRSiTY3a1fF2R,4qstWgP2KMRSiTY3a1fF2R,https://i.scdn.co/image/ab67706c0000bebb63925476cc1d58fb0438288e,True
Beast Mode Rock,All the adrenaline you need is right here.  Let's GO!,https://open.spotify.com/playlist/37i9dQZF1DWZYWNM3NfvzJ,37i9dQZF1DWZYWNM3NfvzJ,https://i.scdn.co/image/ab67706f00000003e8c71cdea005591de57e3ee7,True
Legendary,Great songs by indisputable music legends.,https://open.spotify.com/playlist/37i9dQZF1DWWGFQLoP9qlv,37i9dQZF1DWWGFQLoP9qlv,https://i.scdn.co/image/ab67706f00000003a3aa0684281d8c86c6d143a5,True
Wicked Wives Wine Party ,"We married women only seem to have about four taste buds left: one for vodka, one for wine, one for cheese, and one for chocolate. This list is for us. Add friends, uncork, and enjoy.",https://open.spotify.com/playlist/2EcSH9oZNzBmGDNqoTdvBJ,2EcSH9oZNzBmGDNqoTdvBJ,https://mosaic.scdn.co/640/ab67616d0000b2739900b995cd1a81c35c574ab0ab67616d0000b273b333558e7d421458add756bbab67616d0000b273d81163e568eb35b360c39a05ab67616d0000b273f7b6f1d6b235e8e70ecc4407,True
The Perfect Italian Dinner,Enjoy the best Italian dinner of your life. Buon Appetito!,https://open.spotify.com/playlist/37i9dQZF1DWT1R6bXL4dyW,37i9dQZF1DWT1R6bXL4dyW,https://i.scdn.co/image/ab67706f00000003babba615c12964f3de4723d0,True
Acid Blues,"Acid blues, psy-blues and the early pioneers of psychedelic rock.",https://open.spotify.com/playlist/37i9dQZF1DX5NXVhu59GCz,37i9dQZF1DX5NXVhu59GCz,https://i.scdn.co/image/ab67706f00000003bdee99987767fd7e5adac4cb,True
Summer Heat,Sunny beats and the latest heat to soundtrack your summer.,https://open.spotify.com/playlist/37i9dQZF1DWX1UA045EoPG,37i9dQZF1DWX1UA045EoPG,https://i.scdn.co/image/ab67706f000000035d1f02b6222c2285cbfaf171,True
Prog Rock Monsters,"A 100-track collection of insanely good progressive rock creations, from classic acts like Rush, Yes, and Genesis to lesser-known international gems. Cover: Rush",https://open.spotify.com/playlist/37i9dQZF1DX0uqkwkR49kK,37i9dQZF1DX0uqkwkR49kK,https://i.scdn.co/image/ab67706f000000034c331299eaa6c2e32a4f7c58,True
Fusion Fest,"Electrified jazz, complex beats and virtuoso playing. Cover: Chick Corea",https://open.spotify.com/playlist/37i9dQZF1DX0aSJooo0zWR,37i9dQZF1DX0aSJooo0zWR,https://i.scdn.co/image/ab67706f00000003096ef4bf4f384ec540122aef,True
#Hotmess,Wake up in your makeup? Rock it.,https://open.spotify.com/playlist/2Rah43YvyO765e4gACIDef,2Rah43YvyO765e4gACIDef,https://i.scdn.co/image/ab67706c0000bebbe255b254c3ead3a908102444,True
Chill Folk,Channel some chilled-out back yard vibes.,https://open.spotify.com/playlist/37i9dQZF1DWVl5gPCRkquk,37i9dQZF1DWVl5gPCRkquk,https://i.scdn.co/image/ab67706f00000003ac3430a1ee068bca1c2dcb86,True
Roots Revival,A blend of the best from years past—from indie folk and pop grass to roots rock and Americana. Cover: Fleet Foxes,https://open.spotify.com/playlist/37i9dQZF1DX9crXQ0wuuXE,37i9dQZF1DX9crXQ0wuuXE,https://i.scdn.co/image/ab67706f000000038087da35d8d078e00ce29c1a,True
Ultimate Live Jams,"Ten hours of ultimate jams —all long, all live.",https://open.spotify.com/playlist/5bjjHyKeiGnYdupfr3UUCW,5bjjHyKeiGnYdupfr3UUCW,https://mosaic.scdn.co/640/ab67616d0000b273538ef47548af54ed811cb645ab67616d0000b2736427eddfd9f17cb193916db7ab67616d0000b2737831f5a40f812741a556a124ab67616d0000b273ed1a8256220c99c14a580db7,True
Short Stories,A collection of classic short stories perfect for a lazy afternoon or relaxing commute.,https://open.spotify.com/playlist/37i9dQZF1DWXmUJqjFaQNQ,37i9dQZF1DWXmUJqjFaQNQ,https://i.scdn.co/image/ab67706f00000003bbd7f3a0a81b649b244f5522,True
Audiobooks,Love Books? Free your reading from the tyranny of page and screen with this collection of audiobooks. Follow for frequent additions!,https://open.spotify.com/playlist/37i9dQZF1DX1L0MDB1OhZy,37i9dQZF1DX1L0MDB1OhZy,https://i.scdn.co/image/015dd01e3a9d100baedc54574d9d3f1777fa4a20,True
Editor's Choice: Nonfiction,A fresh and varied selection of nonfiction — updated weekly.,https://open.spotify.com/playlist/37i9dQZF1DX3sMl692aSSY,37i9dQZF1DX3sMl692aSSY,https://i.scdn.co/image/861855dc25e4e1243fc436939cedab470f9ed2cc,True
Editor's Choice: Fiction,"A selection of some of our favorite fiction – featuring short stories, novels, plays, and more.",https://open.spotify.com/playlist/37i9dQZF1DX4jokLVYoXC3,37i9dQZF1DX4jokLVYoXC3,https://i.scdn.co/image/e30a7b3570d147492dabd1db86ec41a7a4243101,True
Margaret Walker,"Renowned for her part in the Chicago Black Renaissance, the <a href=""spotify:artist:4H2657mM3Y4j6ITcmHOf21"">writer</a> reads her own poems and the work of her contemporaries.",https://open.spotify.com/playlist/37i9dQZF1DX1pKjqvkDHkD,37i9dQZF1DX1pKjqvkDHkD,https://i.scdn.co/image/ab67706f00000003e3bad2ae69d7628d464c62d5,True
Poems for Spring,Odes to springtime...,https://open.spotify.com/playlist/37i9dQZF1DX451eXIMllLB,37i9dQZF1DX451eXIMllLB,https://i.scdn.co/image/68cc369e1987c94a7b74a49521f15229f2803b95,True
A Hipster's Guide to Poetry,"Modern, eccentric, ironic, progressive, bohemian, experimental, cheeky, romantic... poetry.",https://open.spotify.com/playlist/37i9dQZF1DX1DnmMwIpYQk,37i9dQZF1DX1DnmMwIpYQk,https://i.scdn.co/image/ab67706f00000003655396a14c21a16c8444815e,True
A Child's Garden of Verses,Playful poems and amusing rhymes for the young at heart.,https://open.spotify.com/playlist/37i9dQZF1DX1C9bnJXVI4K,37i9dQZF1DX1C9bnJXVI4K,https://i.scdn.co/image/802030fb6927e0d2200124b0b9a27893bb97b0e5,True
La poésie française,Une collection des plus beaux poèmes de la langue française.,https://open.spotify.com/playlist/37i9dQZF1DX7ufqCXkhnSb,37i9dQZF1DX7ufqCXkhnSb,https://i.scdn.co/image/a678986e7e4fb0f72c547f377dfc8309b773de2b,True
Emily Dickinson,Step from poem to poem — glittering — and distill amazing sense from ordinary meanings.,https://open.spotify.com/playlist/37i9dQZF1DWSZQ5nlFnjFF,37i9dQZF1DWSZQ5nlFnjFF,https://i.scdn.co/image/ab67706f00000003efc6ae16e15b9cde187dfc8c,True
Love Poems,A collection of some of the most romantic and sensual poems in the English language.,https://open.spotify.com/playlist/37i9dQZF1DXe8ssiX0naPV,37i9dQZF1DXe8ssiX0naPV,https://i.scdn.co/image/ab67706f00000003d484264ee00aa4590012255d,True
Shakespeare: The Poetry,"Happy Shakespeare Day & National Poetry Month! Lovely, temperate, devouring... indelible recordings of every Shakespearean poem.",https://open.spotify.com/playlist/37i9dQZF1DWX5a9hO78SUQ,37i9dQZF1DWX5a9hO78SUQ,https://i.scdn.co/image/33408d37ef01e05a594c71a988f635c8989e78f7,True
The Selected W. B. Yeats,"Within these words, ""midnight's all a glimmer, and noon a purple glow..."" Classic performances of Yeats' poems alongside the voice of the man himself.",https://open.spotify.com/playlist/37i9dQZF1DWZFQPyPt2dUz,37i9dQZF1DWZFQPyPt2dUz,https://i.scdn.co/image/fc069a948c491bbb363e27895f34aa5e72273bfb,True
The Robert Frost Reading Room,Welcome the voice of Robert Frost and his daughter Lesley Frost into your reading room...,https://open.spotify.com/playlist/37i9dQZF1DX3OlXSlU6epG,37i9dQZF1DX3OlXSlU6epG,https://i.scdn.co/image/44cbec65bcef9f77eaedf898a6c5a4e5d7dffb54,True
Readings from Dylan Thomas,Listen to poet Dylan Thomas read great works – both his own and those of others.,https://open.spotify.com/playlist/37i9dQZF1DWSTOUZR8UoNY,37i9dQZF1DWSTOUZR8UoNY,https://i.scdn.co/image/c69b2af5cb8af458af3891cdfd38ca5553cd5cea,True
This Is Langston Hughes,"The Harlem Renaissance comes alive once more as the <a href=""spotify:artist:1mNcebzTg5QlHEY4WYhLSm"">innovative poet</a> and his cohorts read and discuss his work.",https://open.spotify.com/playlist/37i9dQZF1DX7R9e00hBCQT,37i9dQZF1DX7R9e00hBCQT,https://i.scdn.co/image/ab67706f0000000389c42c012ffbf251376e6029,True
The Romantics,Emotional fervor and man's mystic relationship with nature are just a few of the prototypical themes featured in this playlist of Romantic poetry.,https://open.spotify.com/playlist/37i9dQZF1DWZDPloxGJ3JZ,37i9dQZF1DWZDPloxGJ3JZ,https://i.scdn.co/image/c3ea99e8cb01a16f76da2e73af0cf058cf2b964f,True
Poetry: In Their Own Voices,"Over 70 poems by women read by the authors themselves, featuring Rita Dove, Elizabeth Bishop, Gertrude Stein, and more.",https://open.spotify.com/playlist/37i9dQZF1DWWfysDOTP12D,37i9dQZF1DWWfysDOTP12D,https://i.scdn.co/image/ab67706f000000036259f56b5d90ff1bf0ac5557,True
The Beats,Readings from some of the best minds of the beat generation.,https://open.spotify.com/playlist/37i9dQZF1DXaUR9QvMCPsb,37i9dQZF1DXaUR9QvMCPsb,https://i.scdn.co/image/ab67706f0000000351fe7ffccc9e0ff26c18984a,True
Your Alternative,Both Classic and New Songs from Your Favorite Alternative Artists / Cover: The Strokes,https://open.spotify.com/playlist/37i9dQZF1DX2G2VrXHSPQG,37i9dQZF1DX2G2VrXHSPQG,https://i.scdn.co/image/ab67706f0000000329f2c622e4b0a280fccb7822,True
Edna St. Vincent Millay,"""My candle burns at both ends; It will not last the night; But ah, my foes, and oh, my friends — It gives a lovely light!""",https://open.spotify.com/playlist/37i9dQZF1DWU73wUKShGqj,37i9dQZF1DWU73wUKShGqj,https://i.scdn.co/image/ab67706f00000003d359446b1322fe742762dd4b,True
Modern Poetry,"Selections of modern and contemporary poetry, featuring readings from the poets themselves.",https://open.spotify.com/playlist/37i9dQZF1DX26cFbtLr0Wn,37i9dQZF1DX26cFbtLr0Wn,https://i.scdn.co/image/ecdc361cbd281dc1f8ec2788d6bf96d82e28ce50,True
The Victorians,"From brooding skepticism and ardent romance to utter whimsy and nonsense, explore the Victorian sensibility, as displayed in some of the era's best poetry.",https://open.spotify.com/playlist/37i9dQZF1DWZxkZk4wnQ5T,37i9dQZF1DWZxkZk4wnQ5T,https://i.scdn.co/image/1d8d1497c93cdb31a213570da6d1730da5f1c319,True
Action & Adventure,Tales of high action and grand adventures...,https://open.spotify.com/playlist/37i9dQZF1DXaIjTCDpbgLL,37i9dQZF1DXaIjTCDpbgLL,https://i.scdn.co/image/d07a526e430bed6be56d9577e1fbbb846fd6498e,True
The Adventures of Sherlock Holmes,"A chronology of Sir Arthur Conan Doyle's best Sherlock Holmes' adventures, followed by rare and vintage radio and audio adaptations.",https://open.spotify.com/playlist/37i9dQZF1DWY3FN0WeKCeB,37i9dQZF1DWY3FN0WeKCeB,https://i.scdn.co/image/ccdececbbec588610662e7f487fb9ced68af01bd,True
The Brontës,"Settle down with a nice cup of tea and enjoy the novels, stories, poems, and letters of Emily, Charlotte, Anne, and Patrick Branwell Brontë.",https://open.spotify.com/playlist/37i9dQZF1DX8uVDy7wwKj9,37i9dQZF1DX8uVDy7wwKj9,https://i.scdn.co/image/ab67706f00000003663547f5b1a5ab1fe8ce1694,True
Charles Dickens' Classics,Experience the beloved classics of Charles Dickens.,https://open.spotify.com/playlist/37i9dQZF1DX3pCvCNjYFEt,37i9dQZF1DX3pCvCNjYFEt,https://i.scdn.co/image/073320072ebe67e44956286a528e234f9cad37ef,True
The Selected D. H. Lawrence,"""...when genuine passion moves you, say what you've got to say, and say it hot."" Selected readings of D. H. Lawrence's poetry, novels, short stories, and letters.",https://open.spotify.com/playlist/37i9dQZF1DXdOlMB0hApiu,37i9dQZF1DXdOlMB0hApiu,https://i.scdn.co/image/ab67706f00000003b113391b7a593082a588cf55,True
The Essential Edgar Allan Poe,"The essential Poe listening experience, from vintage radio versions to contemporary readings.",https://open.spotify.com/playlist/37i9dQZF1DWVezbGpUvpz7,37i9dQZF1DWVezbGpUvpz7,https://i.scdn.co/image/ab67706f000000032b0aef2370a04206dad7232d,True
French Literature,"Flaubert, Hugo, Balzac, Dumas, Stendhal, Maupassant... audio versions of classic French novels and short stories.",https://open.spotify.com/playlist/37i9dQZF1DWWhtNzColB0d,37i9dQZF1DWWhtNzColB0d,https://i.scdn.co/image/aa664706b538b9b0fa48fda2de7d1c1309116dbf,True
Blake’s 7: The Audio Series,"A collection of Blake's 7 radio dramas, featuring the Audio Adventures and Early Years series. ",https://open.spotify.com/playlist/37i9dQZF1DWTKyGuxpLg8Z,37i9dQZF1DWTKyGuxpLg8Z,https://i.scdn.co/image/35628ff0b6fdbd575845afa5393d8f97d604c068,True
The H. P. Lovecraft Compendium,You might want to leave a light on when listening to these chilling performances of H. P. Lovecraft's horror fiction....,https://open.spotify.com/playlist/37i9dQZF1DX7QXVqVJ8y93,37i9dQZF1DX7QXVqVJ8y93,https://i.scdn.co/image/41ae21044513268531c910758453e99223412790,True
